upload,caption,likes_list,hashtag,location,photo
2019-08-11T02:42:41.000Z,Selamat Hari Raya Iduladha bagi teman-teman yang merayakan..selamat berkumpul bersama keluarga..hari ini kami buka seperti biasa.jangan lupa mampir.kami tunggu kehadiran kamu 🙏🏻..#SOLOKOPI #kotasolo #coffeeshop #coffee #HaveABlessedDay,64 likes,#SOLOKOPI #kotasolo #coffeeshop #coffee #HaveABlessedDay,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/69227261_1155470571318047_7818204346757977699_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ybOSwW31jWQAX-o006q&oh=468665af100fc305f03e5fddfa718733&oe=5F3AE17B
2019-07-30T04:00:45.000Z,Happy Tuesday! .Sudah memutuskan makan siang di mana hari ini?Come enjoy your lunch here at #SOLOKOPI . kami buka sampai jam 00.00 nanti. kami tunggu kehadiran kamu! . . #coffeeshop #kotasolo #visitkotasolo #kulinersolo #kulinerkotasolo,103 likes,#SOLOKOPI #coffeeshop #kotasolo #visitkotasolo #kulinersolo #kulinerkotasolo,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/65957317_138786860659335_6850725492919822833_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=VjF-l9oH0eEAX_90pf7&oh=f7c8d9195ad3b0bf4bf73f2d2e2d1f01&oe=5F3C828A
2019-07-26T07:57:22.000Z,"""Humanity runs on coffee."" - Unknown. . Good day, everyone.. A cup of coffee never hurt... . #SOLOKOPI #coffee #coffeeshop #kopinusantara #kotasolo #visitkotasolo #kulinerkotasolo #kulinersolo #cafe #barista",144 likes,#SOLOKOPI #coffee #coffeeshop #kopinusantara #kotasolo #visitkotasolo #kulinerkotasolo #kulinersolo #cafe #barista,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/66490386_159903275136440_2691218741721019802_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Z6bnpxiKIKwAX_9sL9s&oh=6aa687e3c85407de5e845ba8ae0a0483&oe=5F3A7B32
2019-07-15T13:18:32.000Z,".Bagaimanapun juga, setiap jenis kopi memiliki karakter karakter tersendiri.Dari yang tingkat acidity tinggiSampai yang manis manis fruity.😂😊.mirip kamu yang selalu ngopidi @solokopi😂🤗. .#coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita",124 likes,#coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/65310498_337888917153657_8796370834211735101_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-lYYaaqPWuUAX9wuJlu&oh=84ca0d02dbabec1ac6557903f5c31e16&oe=5F3C8830
2019-07-02T08:34:06.000Z,"Like they said; ""coffee never fails"". . .. Come join the fun here at Solo Kopi! 😊. . . . #SOLOKOPI #kotasolo #visitkotasolo #coffee #kulinersolo #cafe",108 likes,#SOLOKOPI #kotasolo #visitkotasolo #coffee #kulinersolo #cafe,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/65909669_328984347993452_4596360692013105034_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=xJ99Zhap8aAAX9LjckT&oh=48f80d0aa13ab8335a2ddc21f6553d28&oe=5F3AC2EE
2019-06-10T05:43:42.000Z,"Mohon maaftgl 10 - 12 JUNI 2019, #SOLOKOPI TUTUP. akan kembali buka tgl 13 JUNI 2019. .terima kasih. Selamat berlibur..",60 likes,#SOLOKOPI,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/60968742_199606701007050_5852491477017529102_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ns658CUraAMAX_ljt6a&oh=5ee8b52179ae10d1187e866819c27753&oe=5F3CFF77
2019-06-04T11:33:05.000Z,Taqobbalallahu Minna wa Minkum Shiyamana wa Shiyamikum Kullu ‘Amin wa Antum bi Khoirin...Kami Segenap Crew #SOLOKOPI mengucapkanSelamat Hari Raya Idul Fitri 1 Syawal 1440 HMinal ‘Aidzin Wal FaidzinMohon Maaf Lahir dan Batin 🙏🏻..Selamat berlibur dan berkumpul dgn keluarga! . .#solokopi #coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #iedmubarak #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,101 likes,#SOLOKOPI #solokopi #coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #iedmubarak #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/60620093_2359794437597983_371343543209293670_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SJ6cIatJWwIAX_HZPPV&oh=b7fbaec524a3373c24df4b67239995bc&oe=5F3A8384
2019-06-03T13:22:39.000Z,".Kebahagiaan akan selalu datangBegitupun kesulitan akan selalu tumbang.Selalu begitu dan akan terus berulang.🤗😊....Maka dari itu, jadikan ngopi sebagai rutinitasSupaya berbahagia tanpa batas 🤗☕♨@solokopi ..Selamat Hari Raya Idul Fitri 1440 H.#coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #iedmubarak #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita",127 likes,#coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #iedmubarak #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/61871366_609747069545127_6047930747772276594_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=zExUXJODjp4AX9n0A1U&oh=f05a75b63b1ecb823950a54c39501b84&oe=5F3DB0A1
2019-05-11T13:22:19.000Z,"#BlessedRamadhan.Selamat Menunaikan Ibadah Puasa..selama bulan Ramadan, #SOLOKOPI menyediakan Paket Menu Sahur & Buka Puasa dgn harga mulai dari Rp 50.000/orang..buat kamu yang punya rencana buber sama temen2 tp masih blm dapet tempat, lgsg reservasi Buka Bersama di Solo Kopi aja!.utk RSVP & info lebih lanjut, kamu bisa hubungi 0812 2777 7189.have a blessed Ramadan!..*selama Ramadhan, Solo Kopi buka jam 09.00 - 01.00 WIB*reservasi min. 5 orang*reservasi maks. H - 1",77 likes,#BlessedRamadhan #SOLOKOPI,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/58779170_414209582735170_1360692516499220687_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=xX5Ekv0IKGEAX-4o4Ge&oh=5a0bfefa59fcc7ee97f70063ffda52af&oe=5F3D9997
2019-05-05T07:00:15.000Z,. Selamat liburan dan berakhir pekan dengan kesayangan ~ ....#holiday #sunday #coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,146 likes,#holiday #sunday #coffeeofftheday #coffeeholic #coffeeaddict #SOLOKOPI #kopiindonesia #kopinusantara #coffeeshopsolo #coffeehouse #kopisolo #ehayokngopi #kopitemanggung #kopigayo #kopiciwidey #singleorigin #kopijogja #coffeshopjogja #coffeeshopbandung #latteart #cappuccino #kulinersolo #kulinerjogja #latteart #baristadaily #coffeeart #specialitycoffee #worldcoffeeofficial #singleorigin #kopisolo #kopiindonesiajuara #solokopijuara #solokopipunyacerita,https://www.instagram.com/explore/locations/530968790733976/solo-kopi/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/59667642_2263327530557172_348832109794659308_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=1FHB6TzYfbYAX9Fdn6C&oh=2ab6f87100e2be76ca00944e0f0768a3&oe=5F3AE541
